Plant_Postal_Code,Plant_Name,Fiscal_Year,Fiscal_Week_Number,Production_Day_Of_Week_Number,Shift_Date,Shift_Number,Business_Process_Number,BP_English_Name,Reporting_Type_English_Name,Plant_Volume,Worked_Hour
L5W 1B0,Toronto Gateway East,2022,17,1,2022/04/24,3,1044420,Mech Pcls EUS,Process,19622,60.683326
L5W 1B0,Toronto Gateway East,2022,17,1,2022/04/25,1,1044420,Mech Pcls EUS,Process,13288,38.783333
L5W 1B0,Toronto Gateway East,2022,17,2,2022/04/25,2,1044420,Mech Pcls EUS,Process,,0
L5W 1B0,Toronto Gateway East,2022,17,2,2022/04/25,3,1044420,Mech Pcls EUS,Process,32689,57.716662
L5W 1B0,Toronto Gateway East,2022,17,2,2022/04/26,1,1044420,Mech Pcls EUS,Process,24722,65.866664
L5W 1B0,Toronto Gateway East,2022,17,3,2022/04/26,2,1044420,Mech Pcls EUS,Process,2,18.366665
L5W 1B0,Toronto Gateway East,2022,17,3,2022/04/26,3,1044420,Mech Pcls EUS,Process,30383,64.166659
L5W 1B0,Toronto Gateway East,2022,17,3,2022/04/27,1,1044420,Mech Pcls EUS,Process,26214,74.149995
L5W 1B0,Toronto Gateway East,2022,17,4,2022/04/27,2,1044420,Mech Pcls EUS,Process,,13.816665
L5W 1B0,Toronto Gateway East,2022,17,4,2022/04/27,3,1044420,Mech Pcls EUS,Process,30899,63.599994
L5W 1B0,Toronto Gateway East,2022,17,4,2022/04/28,1,1044420,Mech Pcls EUS,Process,23521,96.816661
L5W 1B0,Toronto Gateway East,2022,17,5,2022/04/28,2,1044420,Mech Pcls EUS,Process,14206,20.716664
L5W 1B0,Toronto Gateway East,2022,17,5,2022/04/28,3,1044420,Mech Pcls EUS,Process,31206,57.833327
L5W 1B0,Toronto Gateway East,2022,17,5,2022/04/29,1,1044420,Mech Pcls EUS,Process,15206,81.46666
L5W 1B0,Toronto Gateway East,2022,17,6,2022/04/29,2,1044420,Mech Pcls EUS,Process,,2.349999
L5W 1B0,Toronto Gateway East,2022,17,6,2022/04/29,3,1044420,Mech Pcls EUS,Process,29556,26.799997
L5W 1B0,Toronto Gateway East,2022,17,6,2022/04/30,1,1044420,Mech Pcls EUS,Process,,11.349999
L5W 1B0,Toronto Gateway East,2022,17,7,2022/04/30,2,1044420,Mech Pcls EUS,Process,13893,53.916661
L5W 1B0,Toronto Gateway East,2022,17,7,2022/04/30,3,1044420,Mech Pcls EUS,Process,83,
L5W 1B0,Toronto Gateway East,2022,17,7,2022/05/01,1,1044420,Mech Pcls EUS,Process,3,
L5W 1B0,Toronto Gateway East,2022,18,1,2022/05/01,2,1022213,Mech Pcls Sort,Process,,7.683332
L5W 1B0,Toronto Gateway East,2022,18,1,2022/05/01,3,1022213,Mech Pcls Sort,Process,36493,61.533329
L5W 1B0,Toronto Gateway East,2022,18,1,2022/05/02,1,1022213,Mech Pcls Sort,Process,1,0.033333
L5W 1B0,Toronto Gateway East,2022,18,2,2022/05/02,2,1022213,Mech Pcls Sort,Process,,0
L5W 1B0,Toronto Gateway East,2022,18,2,2022/05/02,3,1022213,Mech Pcls Sort,Process,56417,109.649991
L5W 1B0,Toronto Gateway East,2022,18,2,2022/05/03,1,1022213,Mech Pcls Sort,Process,47794,57.51666
L5W 1B0,Toronto Gateway East,2022,18,3,2022/05/03,2,1022213,Mech Pcls Sort,Process,21979,7.566666
L5W 1B0,Toronto Gateway East,2022,18,3,2022/05/03,3,1022213,Mech Pcls Sort,Process,46351,103.466654
L5W 1B0,Toronto Gateway East,2022,18,3,2022/05/04,1,1022213,Mech Pcls Sort,Process,45073,79.183325
L5W 1B0,Toronto Gateway East,2022,18,4,2022/05/04,2,1022213,Mech Pcls Sort,Process,32,7.566666
L5W 1B0,Toronto Gateway East,2022,18,4,2022/05/04,3,1022213,Mech Pcls Sort,Process,53357,93.499992
L5W 1B0,Toronto Gateway East,2022,18,4,2022/05/05,1,1022213,Mech Pcls Sort,Process,30314,54.333328
L5W 1B0,Toronto Gateway East,2022,18,5,2022/05/05,2,1022213,Mech Pcls Sort,Process,22,0
L5W 1B0,Toronto Gateway East,2022,18,5,2022/05/05,3,1022213,Mech Pcls Sort,Process,50396,76.099991
L5W 1B0,Toronto Gateway East,2022,18,5,2022/05/06,1,1022213,Mech Pcls Sort,Process,27405,54.466663
L5W 1B0,Toronto Gateway East,2022,18,6,2022/05/06,2,1022213,Mech Pcls Sort,Process,20,3.116665
L5W 1B0,Toronto Gateway East,2022,18,6,2022/05/06,3,1022213,Mech Pcls Sort,Process,42919,42.949997
L5W 1B0,Toronto Gateway East,2022,18,6,2022/05/07,1,1022213,Mech Pcls Sort,Process,38676,30.53333
L5W 1B0,Toronto Gateway East,2022,18,7,2022/05/07,2,1022213,Mech Pcls Sort,Process,8,4.416666
L5W 1B0,Toronto Gateway East,2022,18,1,2022/05/01,2,1044420,Mech Pcls EUS,Process,23341,
L5W 1B0,Toronto Gateway East,2022,18,1,2022/05/01,3,1044420,Mech Pcls EUS,Process,6176,7.549999
L5W 1B0,Toronto Gateway East,2022,18,1,2022/05/02,1,1044420,Mech Pcls EUS,Process,16011,43.199997
L5W 1B0,Toronto Gateway East,2022,18,2,2022/05/02,2,1044420,Mech Pcls EUS,Process,,13.716665
L5W 1B0,Toronto Gateway East,2022,18,2,2022/05/02,3,1044420,Mech Pcls EUS,Process,29142,77.633327
L5W 1B0,Toronto Gateway East,2022,18,2,2022/05/03,1,1044420,Mech Pcls EUS,Process,25478,78.116663
L5W 1B0,Toronto Gateway East,2022,18,3,2022/05/03,2,1044420,Mech Pcls EUS,Process,18068,23.499997
L5W 1B0,Toronto Gateway East,2022,18,3,2022/05/03,3,1044420,Mech Pcls EUS,Process,28833,71.916658
L5W 1B0,Toronto Gateway East,2022,18,3,2022/05/04,1,1044420,Mech Pcls EUS,Process,24426,92.183328
L5W 1B0,Toronto Gateway East,2022,18,4,2022/05/04,2,1044420,Mech Pcls EUS,Process,19202,32.866663
L5W 1B0,Toronto Gateway East,2022,18,4,2022/05/04,3,1044420,Mech Pcls EUS,Process,27936,72.483326
L5W 1B0,Toronto Gateway East,2022,18,4,2022/05/05,1,1044420,Mech Pcls EUS,Process,20312,86.166661
L5W 1B0,Toronto Gateway East,2022,18,5,2022/05/05,2,1044420,Mech Pcls EUS,Process,11468,25.733331
L5W 1B0,Toronto Gateway East,2022,18,5,2022/05/05,3,1044420,Mech Pcls EUS,Process,29953,83.649993
L5W 1B0,Toronto Gateway East,2022,18,5,2022/05/06,1,1044420,Mech Pcls EUS,Process,14686,56.516662
L5W 1B0,Toronto Gateway East,2022,18,6,2022/05/06,2,1044420,Mech Pcls EUS,Process,16968,19.53333
L5W 1B0,Toronto Gateway East,2022,18,6,2022/05/06,3,1044420,Mech Pcls EUS,Process,23636,42.333329
L5W 1B0,Toronto Gateway East,2022,18,6,2022/05/07,1,1044420,Mech Pcls EUS,Process,,0
L5W 1B0,Toronto Gateway East,2022,18,7,2022/05/07,2,1044420,Mech Pcls EUS,Process,288,38.216664
L5W 1B0,Toronto Gateway East,2022,18,7,2022/05/07,3,1044420,Mech Pcls EUS,Process,9,
L5W 1B0,Toronto Gateway East,2022,19,1,2022/05/08,2,1022213,Mech Pcls Sort,Process,,11.983332
L5W 1B0,Toronto Gateway East,2022,19,1,2022/05/08,3,1022213,Mech Pcls Sort,Process,38913,48.699996
L5W 1B0,Toronto Gateway East,2022,19,2,2022/05/09,2,1022213,Mech Pcls Sort,Process,2,
L5W 1B0,Toronto Gateway East,2022,19,2,2022/05/09,3,1022213,Mech Pcls Sort,Process,52273,116.783323
L5W 1B0,Toronto Gateway East,2022,19,2,2022/05/10,1,1022213,Mech Pcls Sort,Process,49737,63.516662
L5W 1B0,Toronto Gateway East,2022,19,3,2022/05/10,2,1022213,Mech Pcls Sort,Process,29081,29.816663
L5W 1B0,Toronto Gateway East,2022,19,3,2022/05/10,3,1022213,Mech Pcls Sort,Process,54066,98.616658
L5W 1B0,Toronto Gateway East,2022,19,3,2022/05/11,1,1022213,Mech Pcls Sort,Process,35230,42.28333
L5W 1B0,Toronto Gateway East,2022,19,4,2022/05/11,2,1022213,Mech Pcls Sort,Process,6,18.216665
L5W 1B0,Toronto Gateway East,2022,19,4,2022/05/11,3,1022213,Mech Pcls Sort,Process,49859,72.716659
L5W 1B0,Toronto Gateway East,2022,19,4,2022/05/12,1,1022213,Mech Pcls Sort,Process,30321,56.499994
L5W 1B0,Toronto Gateway East,2022,19,5,2022/05/12,3,1022213,Mech Pcls Sort,Process,51445,95.199991
L5W 1B0,Toronto Gateway East,2022,19,5,2022/05/13,1,1022213,Mech Pcls Sort,Process,30466,57.383326
L5W 1B0,Toronto Gateway East,2022,19,6,2022/05/13,3,1022213,Mech Pcls Sort,Process,38102,38.349998
L5W 1B0,Toronto Gateway East,2022,19,6,2022/05/14,1,1022213,Mech Pcls Sort,Process,35663,26.099996
L5W 1B0,Toronto Gateway East,2022,19,7,2022/05/14,2,1022213,Mech Pcls Sort,Process,,4.416666
L5W 1B0,Toronto Gateway East,2022,19,1,2022/05/08,2,1044420,Mech Pcls EUS,Process,21882,3.133333
L5W 1B0,Toronto Gateway East,2022,19,1,2022/05/08,3,1044420,Mech Pcls EUS,Process,,23.449997
L5W 1B0,Toronto Gateway East,2022,19,1,2022/05/09,1,1044420,Mech Pcls EUS,Process,12024,43.066665
L5W 1B0,Toronto Gateway East,2022,19,2,2022/05/09,2,1044420,Mech Pcls EUS,Process,20,8.833332
L5W 1B0,Toronto Gateway East,2022,19,2,2022/05/09,3,1044420,Mech Pcls EUS,Process,30891,53.549995
L5W 1B0,Toronto Gateway East,2022,19,2,2022/05/10,1,1044420,Mech Pcls EUS,Process,25554,9.649998
L5W 1B0,Toronto Gateway East,2022,19,3,2022/05/10,2,1044420,Mech Pcls EUS,Process,6,24.716664
L5W 1B0,Toronto Gateway East,2022,19,3,2022/05/10,3,1044420,Mech Pcls EUS,Process,30652,40.93333
L5W 1B0,Toronto Gateway East,2022,19,3,2022/05/11,1,1044420,Mech Pcls EUS,Process,20885,8
L5W 1B0,Toronto Gateway East,2022,19,4,2022/05/11,2,1044420,Mech Pcls EUS,Process,14825,16.783332
L5W 1B0,Toronto Gateway East,2022,19,4,2022/05/11,3,1044420,Mech Pcls EUS,Process,29348,61.466662
L5W 1B0,Toronto Gateway East,2022,19,4,2022/05/12,1,1044420,Mech Pcls EUS,Process,20112,15.849999
L5W 1B0,Toronto Gateway East,2022,19,5,2022/05/12,2,1044420,Mech Pcls EUS,Process,13629,28.816663
L5W 1B0,Toronto Gateway East,2022,19,5,2022/05/12,3,1044420,Mech Pcls EUS,Process,28353,56.183329
L5W 1B0,Toronto Gateway East,2022,19,5,2022/05/13,1,1044420,Mech Pcls EUS,Process,20785,39.566666
L5W 1B0,Toronto Gateway East,2022,19,6,2022/05/13,2,1044420,Mech Pcls EUS,Process,,4.416666
L5W 1B0,Toronto Gateway East,2022,19,6,2022/05/13,3,1044420,Mech Pcls EUS,Process,27676,27.499997
L5W 1B0,Toronto Gateway East,2022,19,6,2022/05/14,1,1044420,Mech Pcls EUS,Process,5,0
